KTSN,NO,관리분류군,Phylum(Name),Phylum(국명),Class(Name),Class(국명),Order(Name),Order(국명),Family(Name),Family(국명),Genus(Name),Genus(국명),Species(Name),Species(국명),학명,대표국명,명명자,명명년도,특성
1.20E+11,6645,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Gammaridae,옆새우과,Gammarus,옆새우속,somaemulensis,소매물옆새우,Gammarus somaemulensis,소매물옆새우,"Ahn, Lee & Min",2022,
1.20E+11,6646,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Gammaridae,옆새우과,Gammarus,옆새우속,soyoensis,민손옆새우,Gammarus soyoensis,민손옆새우,Lee & Kim,1980,
1.20E+11,6647,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Gammaridae,옆새우과,Gammarus,옆새우속,wangbangensis,긴깃털옆새우,Gammarus wangbangensis,긴깃털옆새우,Lee & Seo,1990,
1.20E+11,6648,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Gammaridae,옆새우과,Gammarus,옆새우속,zeongogensis,칼세오리옆새우,Gammarus zeongogensis,칼세오리옆새우,Lee & Kim,1980,
1.20E+11,6649,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Haustoriidae,모래무지옆새우과,Eohaustorius,모래무지옆새우속,longidactylus,긴발가락모래무지옆새우,Eohaustorius longidactylus,긴발가락모래무지옆새우,Jo,1990,
1.20E+11,6650,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Haustoriidae,모래무지옆새우과,Eohaustorius,모래무지옆새우속,setulosus,털보모래무지옆새우,Eohaustorius setulosus,털보모래무지옆새우,Jo,1990,
1.20E+11,6651,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Haustoriidae,모래무지옆새우과,Eohaustorius,모래무지옆새우속,spinigerus,가시발모래무지옆새우,Eohaustorius spinigerus,가시발모래무지옆새우,Jo,1990,
1.20E+11,6652,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Haustoriidae,모래무지옆새우과,Eohaustorius,모래무지옆새우속,stocki,긴가시모래무지옆새우,Eohaustorius stocki,긴가시모래무지옆새우,Jo,1990,
1.20E+11,6653,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Apohyale,,punctata,짧은채찍해조숨이옆새우,Apohyale punctata,짧은채찍해조숨이옆새우,(Hiwatari & Kajihara),-1981,
1.20E+11,6654,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Protohyale,,kajiharai,오목손해조숨이옆새우,Protohyale kajiharai,오목손해조숨이옆새우,(Hiwatari),-2003,
1.20E+11,6655,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Protohyale,,latimana,혹등손해조숨이옆새우,Protohyale latimana,혹등손해조숨이옆새우,(Hiwatari),-2003,
1.20E+11,6656,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Protohyale,,magnaocularis,큰눈해조숨이옆새우,Protohyale magnaocularis,큰눈해조숨이옆새우,"Eun, Hendrycks & Kim",2016,
1.20E+11,6657,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Protohyale,,pumila,꼬마채찍해조숨이옆새우,Protohyale pumila,꼬마채찍해조숨이옆새우,(Hiwatari & Kajihara),-1981,
1.20E+11,6658,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Protohyale,,rubra,긴채찍해조숨이옆새우,Protohyale rubra,긴채찍해조숨이옆새우,(Thomson),-1879,
1.20E+11,6659,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Protohyale,,triangulata,세모손해조숨이옆새우,Protohyale triangulata,세모손해조숨이옆새우,(Hiwatari),-2003,
1.20E+11,6660,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Ptilohyale,털채찍해조숨이옆새우속,barbicornis,긴다리해조숨이옆새우,Ptilohyale barbicornis,긴다리해조숨이옆새우,(Hiwatari & Kajihara),-1981,
1.20E+11,6661,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Ptilohyale,털채찍해조숨이옆새우속,bisaeta,털채찍해조숨이옆새우,Ptilohyale bisaeta,털채찍해조숨이옆새우,(Kim & Kim),-1991,
1.20E+11,6662,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyalidae,해조숨이옆새우과,Ptilohyale,털채찍해조숨이옆새우속,brevicrus,짧은다리해조숨이옆새우,Ptilohyale brevicrus,짧은다리해조숨이옆새우,"Eun, Kim, Hendrycks & Lee",2014,
1.20E+11,6663,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyperiidae,하늘옆새우과,Hyperia,,galba,작은머리하늘옆새우,Hyperia galba,작은머리하늘옆새우,(Montague),-1813,
1.20E+11,6664,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyperiidae,하늘옆새우과,Hyperoche,,medusarum,낙손하늘옆새우,Hyperoche medusarum,낙손하늘옆새우,(Krøyer),-1838,
1.20E+11,6665,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyperiidae,하늘옆새우과,Themisto,,gaudichaudii,가시배하늘옆새우,Themisto gaudichaudii,가시배하늘옆새우,Guérin,1825,
1.20E+11,6666,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyperiidae,하늘옆새우과,Themisto,,japonica,긴채찍하늘옆새우,Themisto japonica,긴채찍하늘옆새우,(Bovallius),-1887,
1.20E+11,6667,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Hyperiidae,하늘옆새우과,Themisto,,libellula,,Themisto libellula,,(Lichtenstein in Mandt),-1882,
1.20E+11,6668,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Cerapus,,longicervicum,긴목육질꼬리옆새우붙이,Cerapus longicervicum,긴목육질꼬리옆새우붙이,"Lim, Park & Min",2008,
1.20E+11,6669,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Cerapus,,longirostris,제집육질꼬리옆새우붙이,Cerapus longirostris,제집육질꼬리옆새우붙이,Shen,1936,
1.20E+11,6670,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Ericthonius,,brasiliensis,,Ericthonius brasiliensis,,(Dana),-1853,
1.20E+11,6671,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Ericthonius,,pugnax,넓은마디육질꼬리옆새우붙이,Ericthonius pugnax,넓은마디육질꼬리옆새우붙이,(Dana),-1852,
1.20E+11,6672,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Jassa,,falcata,가시꼬리육질꼬리옆새우붙이,Jassa falcata,가시꼬리육질꼬리옆새우붙이,(Montagu),-1808,
1.20E+11,6673,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Jassa,,marmorata,큰가위손육질꼬리옆새우붙이,Jassa marmorata,큰가위손육질꼬리옆새우붙이,Holmes,1903,
1.20E+11,6674,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Jassa,,morinoi,털꼬리육질꼬리옆새우붙이,Jassa morinoi,털꼬리육질꼬리옆새우붙이,Conlan,1990,
1.20E+11,6675,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Jassa,,slatteryi,보통육질꼬리옆새우붙이,Jassa slatteryi,보통육질꼬리옆새우붙이,Conlan,1990,
1.20E+11,6676,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Ischyroceridae,육질꼬리옆새우붙이과,Ventojassa,,dentipalma,가시손육질꼬리옆새우붙이,Ventojassa dentipalma,가시손육질꼬리옆새우붙이,Kim & Kim,1991,
1.20E+11,6677,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Kamakidae,카마카옆새우과,Kamaka,카마카옆새우속,excavata,갯벌카마카옆새우,Kamaka excavata,갯벌카마카옆새우,Ariyama,2007,
1.20E+11,6678,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Kamakidae,카마카옆새우과,Kamaka,카마카옆새우속,rostra,뾰족코카마카옆새우,Kamaka rostra,뾰족코카마카옆새우,Jung & Yoon,2015,
1.20E+11,6679,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Lestrigonidae,하늘옆새우과,Hyperioides,,longipes,긴발하늘옆새우,Hyperioides longipes,긴발하늘옆새우,Chevreux,1900,
1.20E+11,6680,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Lestrigonidae,하늘옆새우과,Lestrigonus,,latissimus,넓은팔하늘옆새우,Lestrigonus latissimus,넓은팔하늘옆새우,(Bovallius),-1889,
1.20E+11,6681,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Lestrigonidae,하늘옆새우과,Lestrigonus,,schizogeneios,좁은팔하늘옆새우,Lestrigonus schizogeneios,좁은팔하늘옆새우,(Stebbing),-1888,
1.20E+11,6682,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Leucothoidae,공생옆새우과,Leucothoe,,nagatai,짧은손가락공생옆새우,Leucothoe nagatai,짧은손가락공생옆새우,Ishimaru,1985,
1.20E+11,6683,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Leucothoidae,공생옆새우과,Leucothoe,,spinicarpa,긴손가락공생옆새우,Leucothoe spinicarpa,긴손가락공생옆새우,(Abildgaard),-1789,
1.20E+11,6684,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Malacostraca,연갑강,Amphipoda,단각목,Leucothoidae,공생옆새우과,Paranamixis,한손옆새우속,denticulus,곰보병신옆새우,Paranamixis denticulus,곰보병신옆새우,Kim & Kim,1991,
